Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Text,Sentiment_Label,Clean_Text
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Superb dinner,May 2019 •,"The place is very cosy and confortable;we had a nice private room for the 8 of us.
Food and coocking are excellent; truffle of course, but other dishes also. The choice of wines is huge, including magnums.
Service is very attentive with a delicate surprise for my wife's birthday.","Superb dinner The place is very cosy and confortable;we had a nice private room for the 8 of us.
Food and coocking are excellent; truffle of course, but other dishes also. The choice of wines is huge, including magnums.
Service is very attentive with a delicate surprise for my wife's birthday.",1,superb dinner place very cosy confortablewe nice private room us food coocking are excellent truffle course but other dishes also choice wines huge including magnums service very attentive delicate surprise my wifes birthday
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent,Jun 2019 •,4 of us ate here on Saturday night. Excellent food and service throughout. Thoroughly enjoyed it all. Nice slow service which made a change from other restaurants. Would definitely recommend.,Excellent 4 of us ate here on Saturday night. Excellent food and service throughout. Thoroughly enjoyed it all. Nice slow service which made a change from other restaurants. Would definitely recommend.,1,excellent us ate here saturday night excellent food service throughout thoroughly enjoyed all nice slow service which made change from other restaurants would definitely recommend
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Great food and wine!,May 2019 •,Amazing food and atmosphere. We did the Roman style cuisine testing menu + the wine pairing and it did not disappoint. Great option if you can't make up your mind and want to try a lot of different things. The pasta with truffles was our favorite. And they even gave us a small bottle of olive oil to take home!,Great food and wine! Amazing food and atmosphere. We did the Roman style cuisine testing menu + the wine pairing and it did not disappoint. Great option if you can't make up your mind and want to try a lot of different things. The pasta with truffles was our favorite. And they even gave us a small bottle of olive oil to take home!,1,great food wine amazing food atmosphere did roman style cuisine testing menu wine pairing did not disappoint great option if you cant make up your mind want try lot different things pasta truffles our favorite they even gave us small bottle olive oil take home
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Truffle Madness!,May 2019 •,"SO overdue for this review, I and my husband went last year for our honeymoon vacation in Italy. My esthetician suggested Ad Hoc and I'm super glad we went because they have a separate menu just of truffles! Book in advance online, it was very easy to do so. And upon arrival our waitress greeted us with some prosecco, super nice of her to do so. We tried the prix fix menu, of course  from the truffle menu. Everything was delicious and we were open to try everything. Each dish came with wine pairing, and portions were good. The staff is very sweet and talked about every dish we received. At the end of our meal the waitress gifted me their olive oil, and I have to say we left full and extremely happy. I would definitely go back when in Rome. :) The experience was memorable.","Truffle Madness! SO overdue for this review, I and my husband went last year for our honeymoon vacation in Italy. My esthetician suggested Ad Hoc and I'm super glad we went because they have a separate menu just of truffles! Book in advance online, it was very easy to do so. And upon arrival our waitress greeted us with some prosecco, super nice of her to do so. We tried the prix fix menu, of course  from the truffle menu. Everything was delicious and we were open to try everything. Each dish came with wine pairing, and portions were good. The staff is very sweet and talked about every dish we received. At the end of our meal the waitress gifted me their olive oil, and I have to say we left full and extremely happy. I would definitely go back when in Rome. :) The experience was memorable.",1,truffle madness so overdue review i my husband went last year our honeymoon vacation italy my esthetician suggested ad hoc im super glad went because they have separate menu just truffles book advance online very easy do so upon arrival our waitress greeted us some prosecco super nice her do so tried prix fix menu course from truffle menu everything delicious were open try everything each dish came wine pairing portions were good staff very sweet talked about every dish received end our meal waitress gifted me their olive oil i have say left full extremely happy i would definitely go back when rome experience memorable
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic,Jan 2019 •,"From start to finish this was one of my best experiences ever in Italy. The staff were so welcoming and friendly and answered every question we had also they helped us to combine our degustation menu with two bottles of wine . The food was incredible, we’ve had an amazing dinner..","Fantastic From start to finish this was one of my best experiences ever in Italy. The staff were so welcoming and friendly and answered every question we had also they helped us to combine our degustation menu with two bottles of wine . The food was incredible, we’ve had an amazing dinner..",1,fantastic from start finish one my best experiences ever italy staff were so welcoming friendly answered every question also they helped us combine our degustation menu two bottles wine food incredible weve amazing dinner
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Excellent food, service and ambiance",May 2019 •,We had the degustation menu combined with the wines and it was divine. Be aware that they serve a lot of food and wine! You will be full and satisfied. The wine selection was particularly amazing. The service is also outstanding! I would go again next time I am in Rome :),"Excellent food, service and ambiance We had the degustation menu combined with the wines and it was divine. Be aware that they serve a lot of food and wine! You will be full and satisfied. The wine selection was particularly amazing. The service is also outstanding! I would go again next time I am in Rome :)",1,excellent food service ambiance degustation menu combined wines divine be aware that they serve lot food wine you will be full satisfied wine selection particularly amazing service also outstanding i would go again next time i am rome
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Great dinner,May 2019 •,"Excellent food, excellent service !!!
We celebrated birthday and the chef and hosts were contributing to get a fantastic dinner","Great dinner Excellent food, excellent service !!!
We celebrated birthday and the chef and hosts were contributing to get a fantastic dinner",1,great dinner excellent food excellent service celebrated birthday chef hosts were contributing get fantastic dinner
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastico!,May 2019 •,It begins with world class ambience in a beautifully decorated dining area surrounded by hundreds of bottles of wine! Then world class service  from a charming waitress who provided us a complimentary glass of prosseco and explained the menu for the evening. Finally the food was well prepared and excellently presented. All in all a must restaurant if you are ever in Rome!,Fantastico! It begins with world class ambience in a beautifully decorated dining area surrounded by hundreds of bottles of wine! Then world class service  from a charming waitress who provided us a complimentary glass of prosseco and explained the menu for the evening. Finally the food was well prepared and excellently presented. All in all a must restaurant if you are ever in Rome!,1,fantastico begins world class ambience beautifully decorated dining area surrounded by hundreds bottles wine then world class service from charming waitress who provided us complimentary glass prosseco explained menu evening finally food well prepared excellently presented all all must restaurant if you are ever rome
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic dinner,May 2019 •,We had best time enjoying dinner at Ad Hoc. Food and wine was amazing - best we had in Rome during our trip. Waitresses provided top service - very friendly - we highly recommend this place if you visting Rome.,Fantastic dinner We had best time enjoying dinner at Ad Hoc. Food and wine was amazing - best we had in Rome during our trip. Waitresses provided top service - very friendly - we highly recommend this place if you visting Rome.,1,fantastic dinner best time enjoying dinner ad hoc food wine amazing best rome during our trip waitresses provided top service very friendly highly recommend place if you visting rome
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,You won’t find finer dining in Rome!,May 2019 •,"Dear Massimiliano, 

Firstly I would like to thank you, and your staff for an excellent night at your restaurant. As you know it was for my 50th birthday, and so it was a very special evening. From the moment we walked in “Roma” greeted us with smiles and showed us to our table. 

Nothing was too much trouble, and Roma explained how the menu worked, and if we wanted, we could change 1 or 2 of the dishes. The food was excellent, and everyone in our group said it was the best dining experience they had ever had! The wines were excellent too, and again, we could change them if needed. “Roma” explained in great detail about every food dish and the accompanying wine served with them. Which vineyard they came from and the grape used. 

We were initially going to go to Harry’s Bar, as I have visited there many times before when in Rome. May I say your food, wine and service exceeded any of these visits, and when we return to Rome, we will definitely be booking with you. 

Thank you so much, and please thank “Roma” and the chef for making a special evening, unforgettable.","You won’t find finer dining in Rome! Dear Massimiliano, 

Firstly I would like to thank you, and your staff for an excellent night at your restaurant. As you know it was for my 50th birthday, and so it was a very special evening. From the moment we walked in “Roma” greeted us with smiles and showed us to our table. 

Nothing was too much trouble, and Roma explained how the menu worked, and if we wanted, we could change 1 or 2 of the dishes. The food was excellent, and everyone in our group said it was the best dining experience they had ever had! The wines were excellent too, and again, we could change them if needed. “Roma” explained in great detail about every food dish and the accompanying wine served with them. Which vineyard they came from and the grape used. 

We were initially going to go to Harry’s Bar, as I have visited there many times before when in Rome. May I say your food, wine and service exceeded any of these visits, and when we return to Rome, we will definitely be booking with you. 

Thank you so much, and please thank “Roma” and the chef for making a special evening, unforgettable.",1,you wont find finer dining rome dear massimiliano firstly i would like thank you your staff excellent night your restaurant as you know my th birthday so very special evening from moment walked roma greeted us smiles showed us our table nothing too much trouble roma explained how menu worked if wanted could change dishes food excellent everyone our group said best dining experience they ever wines were excellent too again could change them if needed roma explained great detail about every food dish accompanying wine served them which vineyard they came from grape used were initially going go harrys bar as i have visited there many times before when rome may i say your food wine service exceeded any these visits when return rome will definitely be booking you thank you so much please thank roma chef making special evening unforgettable
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Outstanding Dining Experience,Apr 2019 •,"Our evening at Ad Hoc proved to be fantastic in every way.  We had made reservations well in advance (a must) and we were seated in a beautiful dining room surrounded with shelves of wine bottles, beautifully lit.  We were immediately treated to complimentary glasses of prosecco while we viewed the menu.  I had the truffle tasting menu with wine pairings, and I highly recommend it.  It started with pumpkin blossoms with ricotta and truffles.  For primo, tonnarelli pasta with butter, parmesan and truffles.  For the main course I chose the braised beef cheeks with truffles.  This was followed by a selection of desserts.  The wine pairings were just right, and I was particularly pleased with the Amarone served with the beef.  Throughout, the service was attentive and cordial.  As a parting gift, we received a bottle of their own branded olive oil- an excellent reminder of a dining experience in Rome to be remembered.","Outstanding Dining Experience Our evening at Ad Hoc proved to be fantastic in every way.  We had made reservations well in advance (a must) and we were seated in a beautiful dining room surrounded with shelves of wine bottles, beautifully lit.  We were immediately treated to complimentary glasses of prosecco while we viewed the menu.  I had the truffle tasting menu with wine pairings, and I highly recommend it.  It started with pumpkin blossoms with ricotta and truffles.  For primo, tonnarelli pasta with butter, parmesan and truffles.  For the main course I chose the braised beef cheeks with truffles.  This was followed by a selection of desserts.  The wine pairings were just right, and I was particularly pleased with the Amarone served with the beef.  Throughout, the service was attentive and cordial.  As a parting gift, we received a bottle of their own branded olive oil- an excellent reminder of a dining experience in Rome to be remembered.",1,outstanding dining experience our evening ad hoc proved be fantastic every way made reservations well advance must were seated beautiful dining room surrounded shelves wine bottles beautifully lit were immediately treated complimentary glasses prosecco while viewed menu i truffle tasting menu wine pairings i highly recommend started pumpkin blossoms ricotta truffles primo tonnarelli pasta butter parmesan truffles main course i chose braised beef cheeks truffles followed by selection desserts wine pairings were just right i particularly pleased amarone served beef throughout service attentive cordial as parting gift received bottle their own branded olive oil excellent reminder dining experience rome be remembered
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Returned and not disappointed,May 2019 •,"If you like food then this is simply a must visit. The whole dining experience is amazing. Our second visit and we were prepared to eat well. I chose the tasting menu [land] with wine pairing and it was excellent. My wife had learnt from her previous experience and opted for something less substantial. 
Highlights in a meal of high quality were my wife's pasta/ragout with truffles and pretty much all of my selection. The wines matched beautifully and the waitresses were so knowledgeable and articulate. 

Truly amazing. Number 1 on my list of things to do should we visit Rome for a third time.","Returned and not disappointed If you like food then this is simply a must visit. The whole dining experience is amazing. Our second visit and we were prepared to eat well. I chose the tasting menu [land] with wine pairing and it was excellent. My wife had learnt from her previous experience and opted for something less substantial. 
Highlights in a meal of high quality were my wife's pasta/ragout with truffles and pretty much all of my selection. The wines matched beautifully and the waitresses were so knowledgeable and articulate. 

Truly amazing. Number 1 on my list of things to do should we visit Rome for a third time.",1,returned not disappointed if you like food then simply must visit whole dining experience amazing our second visit were prepared eat well i chose tasting menu land wine pairing excellent my wife learnt from her previous experience opted something less substantial highlights meal high quality were my wifes pastaragout truffles pretty much all my selection wines matched beautifully waitresses were so knowledgeable articulate truly amazing number my list things do should visit rome third time
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic choice for a special evening,Feb 2019 •,"After checking other reviews, I have chosen this restaurant to propose to my girlfriend on a lovely February evening in Rome. And I have been very happy with my choice! Quality of the food and wines is excellent, service is very friendly and they have gone over the limit to help me in order to make this special evening memorable. Highly recommended to anyone visiting Rome!","Fantastic choice for a special evening After checking other reviews, I have chosen this restaurant to propose to my girlfriend on a lovely February evening in Rome. And I have been very happy with my choice! Quality of the food and wines is excellent, service is very friendly and they have gone over the limit to help me in order to make this special evening memorable. Highly recommended to anyone visiting Rome!",1,fantastic choice special evening after checking other reviews i have chosen restaurant propose my girlfriend lovely february evening rome i have been very happy my choice quality food wines excellent service very friendly they have gone over limit help me order make special evening memorable highly recommended anyone visiting rome
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Graham,May 2019 •,"Wow. What a restaurant. What can I say. From start to finish this was one of my best  dining experiences ever. The staff were so welcoming, very friendly and knew their food and wine (which is very important in Italy). The food was incredible and the montepuociano I had was one of the best Iv ever tasted. The little touch of a free gift of their own olive oil when we left just summed up the quality and detail of the place. Couldn’t recommend highly enough.","Graham Wow. What a restaurant. What can I say. From start to finish this was one of my best  dining experiences ever. The staff were so welcoming, very friendly and knew their food and wine (which is very important in Italy). The food was incredible and the montepuociano I had was one of the best Iv ever tasted. The little touch of a free gift of their own olive oil when we left just summed up the quality and detail of the place. Couldn’t recommend highly enough.",1,graham wow what restaurant what can i say from start finish one my best dining experiences ever staff were so welcoming very friendly knew their food wine which very important italy food incredible montepuociano i one best iv ever tasted little touch free gift their own olive oil when left just summed up quality detail place couldnt recommend highly enough
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fabulous!,May 2019 •,"Everything about Ad Hoc works. From the warm welcome to the lovely room which is decorated with a vast array of wine bottles. Service and quality always seem to be the key focus of the staff, we were seated and quickly given a complimentary and welcoming glass of prosecco while we made our choices from the menu. As with previous evenings we tried a variety of starters before moving onto the pasta/main courses. We also ordered some white wine by the glass and an excellent value Cabernet Sauvignon from the Hofstatter estate in the Alto Aldige.

The food was excellent, great flavor and top-quality ingredients. The Tonnarelli with butter, parmesan and truffle was especially memorable.","Fabulous! Everything about Ad Hoc works. From the warm welcome to the lovely room which is decorated with a vast array of wine bottles. Service and quality always seem to be the key focus of the staff, we were seated and quickly given a complimentary and welcoming glass of prosecco while we made our choices from the menu. As with previous evenings we tried a variety of starters before moving onto the pasta/main courses. We also ordered some white wine by the glass and an excellent value Cabernet Sauvignon from the Hofstatter estate in the Alto Aldige.

The food was excellent, great flavor and top-quality ingredients. The Tonnarelli with butter, parmesan and truffle was especially memorable.",1,fabulous everything about ad hoc works from warm welcome lovely room which decorated vast array wine bottles service quality always seem be key focus staff were seated quickly given complimentary welcoming glass prosecco while made our choices from menu as previous evenings tried variety starters before moving onto pastamain courses also ordered some white wine by glass excellent value cabernet sauvignon from hofstatter estate alto aldige food excellent great flavor topquality ingredients tonnarelli butter parmesan truffle especially memorable
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Absolutely incredible meal!,May 2019 •,This was our favourite meal of Rome. Between me and my boyfriend we shared the land tasting menu and the sea tasting menu with the wine pairings and it was absolutely delicious. The staff were very friendly and even gave us a bottle of olive oil to take away. 10/10 would recommend,Absolutely incredible meal! This was our favourite meal of Rome. Between me and my boyfriend we shared the land tasting menu and the sea tasting menu with the wine pairings and it was absolutely delicious. The staff were very friendly and even gave us a bottle of olive oil to take away. 10/10 would recommend,1,absolutely incredible meal our favourite meal rome between me my boyfriend shared land tasting menu sea tasting menu wine pairings absolutely delicious staff were very friendly even gave us bottle olive oil take away would recommend
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent dinner in a romantic setting,May 2019 •,"I did one of the tasting menus and loved everything on it. Pumpkin flowers, tartar, and my personal favorite was the carbonara three ways. Only downside is that by the time I got to the main course I was so full that I couldn't fully enjoy it - so come hungry! Service was great, they were very attentive and nice.","Excellent dinner in a romantic setting I did one of the tasting menus and loved everything on it. Pumpkin flowers, tartar, and my personal favorite was the carbonara three ways. Only downside is that by the time I got to the main course I was so full that I couldn't fully enjoy it - so come hungry! Service was great, they were very attentive and nice.",1,excellent dinner romantic setting i did one tasting menus loved everything pumpkin flowers tartar my personal favorite carbonara three ways only downside that by time i got main course i so full that i couldnt fully enjoy so come hungry service great they were very attentive nice
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Dinner,May 2019 •,"Excelent quality, service, wines, place. Perhaps a little slow but they served us ""without reservation"".","Dinner Excelent quality, service, wines, place. Perhaps a little slow but they served us ""without reservation"".",1,dinner excelent quality service wines place perhaps little slow but they served us without reservation
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Glad we booked,May 2019 •,"I had read on Trip Advisor about this restaurant and booked before we flew to Rome.  The only reservation I could get was at 9.30 on our last evening and I am so glad that we decided to go for it.  It is in a quiet (at night) side street between the Via del Corso and the river and the first thing we noticed on entering was the delicious smell of truffle.  It took us a very long time to choose what to eat as there was such a choice but in the end we went for one of the tasting menus with matching wines and every single bit of food on our plates was delicious, especially the truffled pasta.  The recommended wines were all red but they changed these to rose/white to suit our taste and were wonderful. All the waiting staff were female and were first rate.  I can't recommend this restaurant highly enough.","Glad we booked I had read on Trip Advisor about this restaurant and booked before we flew to Rome.  The only reservation I could get was at 9.30 on our last evening and I am so glad that we decided to go for it.  It is in a quiet (at night) side street between the Via del Corso and the river and the first thing we noticed on entering was the delicious smell of truffle.  It took us a very long time to choose what to eat as there was such a choice but in the end we went for one of the tasting menus with matching wines and every single bit of food on our plates was delicious, especially the truffled pasta.  The recommended wines were all red but they changed these to rose/white to suit our taste and were wonderful. All the waiting staff were female and were first rate.  I can't recommend this restaurant highly enough.",1,glad booked i read trip advisor about restaurant booked before flew rome only reservation i could get our last evening i am so glad that decided go quiet night side street between via del corso river first thing noticed entering delicious smell truffle took us very long time choose what eat as there such choice but end went one tasting menus matching wines every single bit food our plates delicious especially truffled pasta recommended wines were all red but they changed these rosewhite suit our taste were wonderful all waiting staff were female were first rate i cant recommend restaurant highly enough
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Great food, wonderful service",May 2019 •,"The service at Ad Hoc is wonderful, the wine list is the most impressive I have ever seen in my life. We had the roman and land tasting menu's - most of the food was wonderful, there were a few things that were just okay for me. Come very hungry because there is A LOT of food, and the portions are large. All in all, it's worth a trip - I can highly recommend the carbonara three ways, the suckling pig, the beef pasta/pea&asparagus ravioli course and the dessert.","Great food, wonderful service The service at Ad Hoc is wonderful, the wine list is the most impressive I have ever seen in my life. We had the roman and land tasting menu's - most of the food was wonderful, there were a few things that were just okay for me. Come very hungry because there is A LOT of food, and the portions are large. All in all, it's worth a trip - I can highly recommend the carbonara three ways, the suckling pig, the beef pasta/pea&asparagus ravioli course and the dessert.",1,great food wonderful service service ad hoc wonderful wine list most impressive i have ever seen my life roman land tasting menus most food wonderful there were few things that were just okay me come very hungry because there lot food portions are large all all its worth trip i can highly recommend carbonara three ways suckling pig beef pastapeaasparagus ravioli course dessert
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Wonderful Dinner at Ad Hoc ..,May 2019 •,"We visited Ad Hoc whilst on a long weekend to Rome, we had booked before leaving London. Reservations in advance are a must. We arrived a little early, were given a warm welcome, told our table would be ready soon. Whilst we waited we savoured the warmth of the restaurant, the aroma of truffles & listened to the happy buzz of of diners having a great time. We were shown to our table after a few mins & served a complimentary glass of Italian Sparkling Wine to drink whilst we looked at the menus.  Everything on the menu sounded  absolutely delicious, we could have ordered everything! In the end of long deliberations we both decided on a taster menu, there was a choice of 4, so we could sample a little of many dishes! We made an excellent choice, everything we tasted we loved & the dishes were presented beautifully.  Truffle Pasta 10/10! Suckling Pork 10/10 Dessert of Italian Vanilla Creme & sponge 10/10 scrummy! You can also have wine to accompany each course of the taster menus, we chose white wine & were served a selection of excellent Italian wines & dessert wine.  The food & wine were all 10/10, but very best of all about Ad Hoc are the staff. They create a calm, happy, friendly, relaxed & attentive atmosphere. They were also very  knowledgeable about their menu & extensive Italian wine selection. It was a thoroughly enjoyable experience. Nothing was too much of an effort for them, it felt like dining with great friends. I hope I get to return again one day. Book Ad Hoc, you won’t regret it.","Wonderful Dinner at Ad Hoc .. We visited Ad Hoc whilst on a long weekend to Rome, we had booked before leaving London. Reservations in advance are a must. We arrived a little early, were given a warm welcome, told our table would be ready soon. Whilst we waited we savoured the warmth of the restaurant, the aroma of truffles & listened to the happy buzz of of diners having a great time. We were shown to our table after a few mins & served a complimentary glass of Italian Sparkling Wine to drink whilst we looked at the menus.  Everything on the menu sounded  absolutely delicious, we could have ordered everything! In the end of long deliberations we both decided on a taster menu, there was a choice of 4, so we could sample a little of many dishes! We made an excellent choice, everything we tasted we loved & the dishes were presented beautifully.  Truffle Pasta 10/10! Suckling Pork 10/10 Dessert of Italian Vanilla Creme & sponge 10/10 scrummy! You can also have wine to accompany each course of the taster menus, we chose white wine & were served a selection of excellent Italian wines & dessert wine.  The food & wine were all 10/10, but very best of all about Ad Hoc are the staff. They create a calm, happy, friendly, relaxed & attentive atmosphere. They were also very  knowledgeable about their menu & extensive Italian wine selection. It was a thoroughly enjoyable experience. Nothing was too much of an effort for them, it felt like dining with great friends. I hope I get to return again one day. Book Ad Hoc, you won’t regret it.",1,wonderful dinner ad hoc visited ad hoc whilst long weekend rome booked before leaving london reservations advance are must arrived little early were given warm welcome told our table would be ready soon whilst waited savoured warmth restaurant aroma truffles listened happy buzz diners having great time were shown our table after few mins served complimentary glass italian sparkling wine drink whilst looked menus everything menu sounded absolutely delicious could have ordered everything end long deliberations both decided taster menu there choice so could sample little many dishes made excellent choice everything tasted loved dishes were presented beautifully truffle pasta suckling pork dessert italian vanilla creme sponge scrummy you can also have wine accompany each course taster menus chose white wine were served selection excellent italian wines dessert wine food wine were all but very best all about ad hoc are staff they create calm happy friendly relaxed attentive atmosphere they were also very knowledgeable about their menu extensive italian wine selection thoroughly enjoyable experience nothing too much effort them felt like dining great friends i hope i get return again one day book ad hoc you wont regret
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Wonderful Dinner,May 2019 •,"I chose Ad Hoc for our final dinner in Italy after three weeks traveling around the country with two other couples, Ad Hoc provided a wonderful finally to our trip. The food, service and atmosphere was impeccable. The sommelier Edna did a great job finding great wines from their extensive wine list. 
The decor of the remodeled restaurant provides an intimate dining experience. The food, all with black truffles was worth the price.

I would recommend Ad Hoc to anyone who wants a intimate wonderful dining experience in Rome.","Wonderful Dinner I chose Ad Hoc for our final dinner in Italy after three weeks traveling around the country with two other couples, Ad Hoc provided a wonderful finally to our trip. The food, service and atmosphere was impeccable. The sommelier Edna did a great job finding great wines from their extensive wine list. 
The decor of the remodeled restaurant provides an intimate dining experience. The food, all with black truffles was worth the price.

I would recommend Ad Hoc to anyone who wants a intimate wonderful dining experience in Rome.",1,wonderful dinner i chose ad hoc our final dinner italy after three weeks traveling around country two other couples ad hoc provided wonderful finally our trip food service atmosphere impeccable sommelier edna did great job finding great wines from their extensive wine list decor remodeled restaurant provides intimate dining experience food all black truffles worth price i would recommend ad hoc anyone who wants intimate wonderful dining experience rome
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Perfect venue for our 10th anniversary,May 2019 •,This restaurant excels in every respect. The staff were friendly but professional and helpful when it came to assisting with the menu. The wine list is huge but many wines are served by the glass. The real diamond here is the food which was exceptional. I had mentioned when booking that we were celebrating our anniversary and when we came to leave we were given a bottle of fizz which was a lovely touch. I would definitely recommend this restaurant. I will be going again next time I'm in Rome for sure. 10/10 all day long 👍,Perfect venue for our 10th anniversary This restaurant excels in every respect. The staff were friendly but professional and helpful when it came to assisting with the menu. The wine list is huge but many wines are served by the glass. The real diamond here is the food which was exceptional. I had mentioned when booking that we were celebrating our anniversary and when we came to leave we were given a bottle of fizz which was a lovely touch. I would definitely recommend this restaurant. I will be going again next time I'm in Rome for sure. 10/10 all day long 👍,1,perfect venue our th anniversary restaurant excels every respect staff were friendly but professional helpful when came assisting menu wine list huge but many wines are served by glass real diamond here food which exceptional i mentioned when booking that were celebrating our anniversary when came leave were given bottle fizz which lovely touch i would definitely recommend restaurant i will be going again next time im rome sure all day long
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Incredible dinner and location,May 2019 •,"Great dinner! Amazing high quality food, appetizer and pre pudding offered by them despite a la carte menù. Mix of traditional Roman dishes and high end cousine. Very nice ambiance, tables surrounded by the broad and varied collection of wine that As Hoc cantine offers (the wine list is 200 pages!).
Relaxed but not too slow pace. Reasonably priced high quality food.
Amazing dinner experience!","Incredible dinner and location Great dinner! Amazing high quality food, appetizer and pre pudding offered by them despite a la carte menù. Mix of traditional Roman dishes and high end cousine. Very nice ambiance, tables surrounded by the broad and varied collection of wine that As Hoc cantine offers (the wine list is 200 pages!).
Relaxed but not too slow pace. Reasonably priced high quality food.
Amazing dinner experience!",1,incredible dinner location great dinner amazing high quality food appetizer pre pudding offered by them despite la carte men mix traditional roman dishes high end cousine very nice ambiance tables surrounded by broad varied collection wine that as hoc cantine offers wine list pages relaxed but not too slow pace reasonably priced high quality food amazing dinner experience
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Insane birthday dinner with course after course of great food and wine,May 2019 •,"My boyfriend booked this as a surprise for my birthday and it did not disappoint. We had the truffle dining experience which involved several courses surrounding featuring truffles. By the end we had 12 courses as the added extras just kept coming. The food was delicious and definitely meant we tried stuff we wouldn’t normally have, although by the end it’s safe to say I couldn’t eat it all. We had the added wine tasting experience which included good quality wines from local regions at a very reasonable price so would highly recommend adding this. 

The restaurant service was great. The staff were attentive and very welcoming and even brought my dessert out with a candle in and sang to me happy birthday in Italian. They after gave me a little bottle of olive oil to take home from their local production site. It was a lovely touch!","Insane birthday dinner with course after course of great food and wine My boyfriend booked this as a surprise for my birthday and it did not disappoint. We had the truffle dining experience which involved several courses surrounding featuring truffles. By the end we had 12 courses as the added extras just kept coming. The food was delicious and definitely meant we tried stuff we wouldn’t normally have, although by the end it’s safe to say I couldn’t eat it all. We had the added wine tasting experience which included good quality wines from local regions at a very reasonable price so would highly recommend adding this. 

The restaurant service was great. The staff were attentive and very welcoming and even brought my dessert out with a candle in and sang to me happy birthday in Italian. They after gave me a little bottle of olive oil to take home from their local production site. It was a lovely touch!",1,insane birthday dinner course after course great food wine my boyfriend booked as surprise my birthday did not disappoint truffle dining experience which involved several courses surrounding featuring truffles by end courses as added extras just kept coming food delicious definitely meant tried stuff wouldnt normally have although by end its safe say i couldnt eat all added wine tasting experience which included good quality wines from local regions very reasonable price so would highly recommend adding restaurant service great staff were attentive very welcoming even brought my dessert out candle sang me happy birthday italian they after gave me little bottle olive oil take home from their local production site lovely touch
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent Italian Cuisine - Wonderful Atmosphere - Friendly Service,Apr 2019 •,Very nice restaurant - excellent Italian food as expected - friendly and courteous service. No complaint. Can be recommended 100%.,Excellent Italian Cuisine - Wonderful Atmosphere - Friendly Service Very nice restaurant - excellent Italian food as expected - friendly and courteous service. No complaint. Can be recommended 100%.,1,excellent italian cuisine wonderful atmosphere friendly service very nice restaurant excellent italian food as expected friendly courteous service no complaint can be recommended
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Don’t eat for 24 hrs before,May 2019 •,"We booked in advance after reading the reviews and it did not disappoint! We were greeted with a free prosecco on arrival and chose the land tasting menu with drink pairing. We were given complimentary pre starter, pre dessert & post dessert as well as the 4 courses offered. It was so much food, we were totally stuffed. It was an amazing dining experience made better by the friendly staff for which nothing was too much trouble, even got a free bottle of olive oil to take home. If you’re in Rome looking for something a little special then this is your place.

,","Don’t eat for 24 hrs before We booked in advance after reading the reviews and it did not disappoint! We were greeted with a free prosecco on arrival and chose the land tasting menu with drink pairing. We were given complimentary pre starter, pre dessert & post dessert as well as the 4 courses offered. It was so much food, we were totally stuffed. It was an amazing dining experience made better by the friendly staff for which nothing was too much trouble, even got a free bottle of olive oil to take home. If you’re in Rome looking for something a little special then this is your place.

,",1,dont eat hrs before booked advance after reading reviews did not disappoint were greeted free prosecco arrival chose land tasting menu drink pairing were given complimentary pre starter pre dessert post dessert as well as courses offered so much food were totally stuffed amazing dining experience made better by friendly staff which nothing too much trouble even got free bottle olive oil take home if youre rome looking something little special then your place
